provider,title,description,url,thumbnail,author,price,level,category,score,durationInMinutes,skills,lastUpdated
udemy,JIRA를 활용해 더 효과적으로 프로젝트 협업하기,"본 강의는 JIRA 를 활용해서 팀의 작업을 더 효율적으로 수행하고 싶으신 분들을 대상으로 합니다.
JIRA 를 사용하기 위한 기본 배경지식과 프로젝트 생성, 관리, Issue 등록/관리를 설명하고 Scrum, Kanban 등 애자일 기반 프로젝트 수행 lifecycle 을  이해하고 실제 업무에 활용할 수 있도록 도와드립니다.",https://www.inflearn.com/course/지라-프로젝트협업,https://cdn.inflearn.com/public/course-325614-cover/093efe70-b963-4a57-8f52-966e217d55e2,lesstif,"₩55,000",초급,"기획 · 전략 · PM, 개발 도구",4.5,7:19,"JIRA,프로젝트 관리,업무 생산성,협업 툴",2021/12
udemy,시나브로 자바스크립트,자바스크립트로 다양한 주제를 바닥부터 개발해 보며 튼튼한 실력의 기반과 자신감을 쌓아보세요.,https://www.inflearn.com/course/시나브로-자바스크립트,https://cdn.inflearn.com/public/courses/331441/cover/b511da70-35f4-4d8f-98af-6e6eec1ebfbe/cover.jpg,이은재,"₩141,900",중급이상,"프론트엔드, 풀스택, 웹 개발, 프로그래밍 언어",5.0,17:1,"JavaScript,vanilla-js",2023/09
inflearn,카카오 퇴사자가 누설하는 [웹개발자 취업 비밀노트],"2023년 취업 트렌드 반영!! 취업비밀노트는 지금도 업데이트 되는 중입니다.
udemy,https://www.inflearn.com/course/개발자-취업-비밀-노트,https://cdn.inflearn.com/public/courses/327815/cover/17f6384b-f5c0-4121-802f-49a594038ddf/327815-eng.png,개발남노씨,"₩33,000",입문,"취업 · 이직, 교양 · 기타",4.9,00:5,면접,2023/01
inflearn,[웹 개발 풀스택 코스] 포트폴리오 - 제품 판매 미니 웹 앱 개발,본 강의는 풀스택 웹 개발자 양성을 위한 [웹 개발 풀스택 코스] 강의 시리즈의 최종편인 포트폴리오용 프로젝트 개발 대한 강의입니다. [웹 개발 풀스택 코스]에서 배운 모든 내용을 종합하여 실제 웹 애플리케이션을 개발하면서 배운 내용을 이해하고 기본이 되는 기능을 직접 적용해볼 수 있게 됩니다.,https://www.inflearn.com/course/웹개발-풀스택-포트폴리오-미니웹앱,https://cdn.inflearn.com/public/courses/330081/cover/7afb92db-0588-4ac1-920f-38ab511054eb/fullstack-project-1.jpg,개발자의 품격,"₩121,000",초급,"풀스택, 웹 개발",,11:58,"포트폴리오,웹앱",2023/04
udemy,스프링과 JPA 기반 웹 애플리케이션 개발,"이 강좌에서 여러분은 실제로 운영 중인 서비스를 스프링, JPA 그리고 타임리프를 비롯한 여러 자바 기반의 여러 오픈 소스 기술을 사용하여 웹 애플리케이션을 개발하는 과정을 학습할 수 있습니다. 이 강좌를 충분히 학습한다면 여러분 만의 웹 서비스를 만들거나 취직에 도움이 될만한 포트폴리오를 만들 수 있을 겁니다.",https://www.inflearn.com/course/스프링-JPA-웹앱,https://cdn.inflearn.com/public/courses/324844/course_cover/db70e7cf-b214-4985-830f-5fd824ae7e74/bgs-spring-jpa.jpg,백기선,"₩330,000",중급이상,"백엔드, 웹 개발",4.8,18:12,"Java,Spring,Spring Boot,Thymeleaf,JPA",2020/03
inflearn,처음하는 MongoDB(몽고DB) 와 NoSQL(빅데이터) 데이터베이스 부트캠프 [입문부터 활용까지] (2023년까지 업데이트),"최신 스타트업에서 활용하는 풀스택과 데이터과학 기술의 기본 기술 중 하나인 빅데이터를 다룰 수 있는 NoSQL 기술을 익힙니다. 몽고DB는 NoSQL 중에서도 가장 쉬우면서 빠르게 활용할 수 있는 기술입니다. 본 강의에서는 짧은 시간 안에 몽고DB 기초를 익히고, 파이썬으로 몽고DB를 다루고 활용할 수 있는 기술까지 학습해 봅니다.",https://www.inflearn.com/course/nosql-파이썬-몽고db-잔재미코딩,https://cdn.inflearn.com/public/courses/324183/cover/7967706b-54f7-4e4a-9a2e-cbf6e6eeb5ae/324183-eng.png,잔재미코딩,"₩66,000",초급,"데이터베이스, 데이터 분석, 프로그래밍 언어",4.8,9:36,"Python,MongoDB,DBMS/RDBMS,데이터 엔지니어링",2021/02
udemy,Slack 클론 코딩[실시간 채팅 with React],"Slack 서비스를 따라 만들며 본격적인 리액트 웹 개발을 시작해봅시다! 회원가입, 로그인, 방 만들기, 실시간 채팅까지!",https://www.inflearn.com/course/클론코딩-실시간채팅,https://cdn.inflearn.com/public/courses/326673/cover/e430860b-4ad4-4b01-b4c7-64dccfc64b3a,조현영,"₩39,600₩31,680",중급이상,"프론트엔드, 웹 개발",4.9,11:1,"클론코딩,React,TypeScript,Webpack,Babel",2022/10
inflearn,스프링 기반 REST API 개발,다양한 스프링 기술을 사용하여 Self-Descriptive Message와 HATEOAS(Hypermedia as the engine of application state)를 만족하는 REST API를 개발하는 강의입니다.,https://www.inflearn.com/course/spring_rest-api,https://cdn.inflearn.com/wp-content/uploads/API-1.jpg,백기선,"₩99,000",중급이상,백엔드,4.7,8:48,"Spring,REST API,Java",2022/07
udemy,Nuxt.js 시작하기,내가 만든 Vue.js 사이트가 더 많은 사람들에게 노출 되기를 원한다면? 캡틴판교의 Vue.js 시리즈를 다 듣고 이제는 서버 사이드 렌더링도 해보고 싶은 분들이 듣기 좋은 강좌입니다. Nuxt.js 시작하기 강의!,https://www.inflearn.com/course/넉스트-시작하기,https://cdn.inflearn.com/public/courses/327403/cover/1481786d-7831-4f89-9c8a-2ac6d866e21e/327403-eng-resize.png,장기효(캡틴판교),"₩55,000₩41,250",중급이상,"프론트엔드, 웹 개발",4.9,6:11,"Nuxt.js,Vue.js,ssr",2021/08
inflearn,[라이브 멘토링] 유니티 뱀파이어 서바이벌 장르 모작,이 강의는 [뱀파이어 서바이벌 장르 모작] 라이브 멘토링 녹화본입니다. 뱀파이어 서바이벌 장르의 게임을 처음부터 만들어보면서 어떤 지식과 설계가 필요한지 순차적으로 밟아나갑니다.,https://www.inflearn.com/course/유니티-뱀파이어-서바이벌-모작,https://cdn.inflearn.com/public/courses/330418/cover/8a655de4-6dd2-4087-bbca-fd548ddcab8b/330418-eng.png,Rookiss,"₩110,000",중급이상,"게임 프로그래밍, 게임 개발",4.9,12:50,"Unity,C#,Addressable Asset System,object-pooling",2023/06
udemy,[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part6: 웹 서버,"게임 개발에 필요한 웹서버에 대한 전반적인 내용을 
최신 ASP.NET Core (Blazor, WebAPI)를 이용해 학습하는 강의입니다.",https://www.inflearn.com/course/유니티-mmorpg-개발-part6,https://cdn.inflearn.com/public/course-325464-cover/1fa9d02e-de61-46aa-80db-a46a4a573ce9,Rookiss,"₩44,000",초급,"게임 프로그래밍, 백엔드, 게임 개발",4.9,12:5,"REST API,ASP.NET Core,Web API,Blazor",2020/08
udemy,"비전공자를 위한 풀스택 맛집지도 만들기 프로젝트!: Front, Back-end 그리고 배포까지","내가 좋아하는 유튜버의 맛집지도를 만들면서 프론트엔드, 백엔드, 카카오맵 API 사용법, 배포까지 한번에 배울 수 있는 풀스택 맛집지도 강의입니다.",https://www.inflearn.com/course/비전공-풀스택-맛집지도,https://cdn.inflearn.com/public/courses/328721/cover/d924844a-dfab-4906-8d26-701a1ca9fc11/328721-eng.png,Jiwoon Jeong,"₩77,000",초급,"풀스택, 프론트엔드, 백엔드, 웹 개발",4.8,9:7,"HTML/CSS,JavaScript,REST API,MySQL,AWS",2023/02
inflearn,[백문이불여일타] 데이터 분석을 위한 기초 SQL,"인프런 누적 수강생 10,000명 이상, 풍부한 온/오프라인 강의 경험을 가진 데이터리안의 SQL 기초 강의. 
udemy, 해커랭크 문제 10개를 함께 풀어봅니다.",https://www.inflearn.com/course/백문이불여일타-데이터-분석-기초-sql,https://cdn.inflearn.com/public/courses/324566/cover/aa1fac55-6e80-4506-9c92-f32c2b65f93a/sql_basic.png,데이터리안,"₩16,500",입문,"데이터 분석, 데이터베이스, 데이터 사이언스",4.9,1:36,SQL,2021/11
inflearn,[입문자를 위한 UE5] Part3. 언리얼 엔진 3D 게임 개발 입문,"블루프린트를 이용해 간단한 TPS 게임을 제작하며
udemy,https://www.inflearn.com/course/언리얼5-개발의정석-3,https://cdn.inflearn.com/public/courses/329328/cover/e7e1af16-f2d9-4c23-9447-49039b837813/329328-eng.jpg,Rookiss,"₩55,000",초급,"게임 프로그래밍, 게임 개발",5.0,10:22,"Unreal Engine,UE Blueprint",2022/11
inflearn,Vue.js + TypeScript 완벽 가이드,Vue.js에서 타입스크립트를 시작하는 분들을 위한 최고의 강의. 2개의 실습 프로젝트로 재밌게 배워보는 Vue.js + 타입스크립트 완전 정복. 배우면서 바로 실무에 적용해 보세요! 😄,https://www.inflearn.com/course/vue-ts,https://cdn.inflearn.com/public/courses/326531/cover/4efc651d-5c02-4bf9-8049-07e155e52476,장기효(캡틴판교),"₩88,000₩66,000",중급이상,"프론트엔드, 웹 개발",4.8,8:2,"Vue.js,TypeScript",2021/04
udemy,파이썬/장고 웹서비스 개발 완벽 가이드 with 리액트,파이썬/장고 웹서비스 개발의 기초를 탄탄히 다져보세요. 리액트를 통해 최신 트렌드의 웹 프론트엔드를 경험해보세요. 파이썬만 아시면 시작하실 수 있습니다. 여러분의 상상을 현실로 만들어보세요.,https://www.inflearn.com/course/파이썬-장고-웹서비스,https://cdn.inflearn.com/public/courses/327705/cover/30a2336f-1f50-4741-8e68-866c03cad32d/인프런_강좌배너.png,이진석,"₩220,000₩176,000",초급,"풀스택, 웹 개발",4.8,48:19,"Python,Django,React,Docker",2022/07
inflearn,"더 자바, 애플리케이션을 테스트하는 다양한 방법",자바 프로그래밍 언어를 사용하고 있거나 공부하고 있는 학생 또는 개발자라면 반드시 알아야 하는 애플리케이션을 테스트하는 다양한 방법을 학습합니다.,https://www.inflearn.com/course/the-java-application-test,https://cdn.inflearn.com/public/courses/324509/course_cover/85a80c0a-b297-458a-a4f2-0666e4de13a5/thejava2.png,백기선,"₩66,000",초급,"프로그래밍 언어, 개발 도구, 백엔드",4.8,5:56,"Java,JUnit,Testcontainers,ArchUnit,Mockito",2019/12
udemy,실리콘밸리 엔지니어가 가르치는 파이썬 장고 웹프로그래밍,"실리콘밸리 소프트웨어 엔지니어에게만 배울 수 있는 파이썬 장고 웹 개발 기초와 실무의 모든 것! 
파이썬 기반 장고(Django) 프레임워크를 이용한 웹 프로그래밍을 배울 수 있는 기회 절대 놓치지 마세요!.  
udemy, HTML 및 부트스트랩(Bootstrap)까지 함께 배울 수 있는 파격적인 기회 꼭 잡으세요!",https://www.inflearn.com/course/실리콘밸리-파이썬-장고-웹프로그래밍,https://cdn.inflearn.com/public/courses/330380/cover/ac8a76a3-19da-4795-9312-fa6524864f7b/Django.jpg,Seungjoon Lee,"₩42,900₩32,180",초급,"웹 개발, 풀스택, 백엔드",4.8,9:38,"Python,Django,REST API,Bootstrap,drf",2023/09
inflearn,리눅스 쉘 스크립트 마스터,"리눅스 쉘 스크립트를 공부할까 말까 망설이는 당신에게 한 가지만 말하겠습니다.
udemy
그럼 지금 바로 시작하세요!",https://www.inflearn.com/course/리눅스-쉘-스크립트,https://cdn.inflearn.com/public/course-325918-cover/f641b64b-1d8d-41f7-a159-10579aac950b,홍영기,"₩99,000",초급,"시스템, 데브옵스 · 인프라, 백엔드",4.6,6:8,"Linux,Shell Script",2020/09
udemy,"롱런하는 슈퍼 개발자가 되기 위한 필수 지식, IT 인프라 기초 총정리",혼자서 서비스 개발과 운영 전반을 소화할 수 있는 슈퍼 개발자로 오랫동안 활동하고 싶다면? 다양한 개발 언어 못지 않게 중요한 IT 인프라 지식을 기초부터 탄탄히 다져보세요!,https://www.inflearn.com/course/누구나-쉽게-이해하는-it-인프라-기초,https://cdn.inflearn.com/public/courses/331830/cover/0fc58941-59cb-49a4-a428-38951bac4806/인프런 타이틀.png,쉐어드IT,"₩55,000",입문,"시스템, 데브옵스 · 인프라, 네트워크, 보안",5.0,8:38,"infrastructure,cloud-computing,네트워크,security,server-client",2023/09
inflearn,HTML+CSS+JS 포트폴리오 실전 퍼블리싱(시즌1),"HTML+CSS+JQUERY 초중급 퍼블리싱으로 다양한 실전 예제 학습을 통해 퍼블리싱 중급 실력을 위한 퍼블리싱 기본기를 익히시게 됩니다. 특히, 다양한 실전 예제를 통해 충분한 설명과 실전 작업으로 경험하고 퍼블리싱에 자신감을 생깁니다. 35시간이 넘는 충분한 학습량을 제공하는 퍼블리싱 수업입니다. (코딩웍스 유튜브 퍼블리싱 채널에 CSS 중급이론 학습을 병행하시면 더욱 효과적입니다.)",https://www.inflearn.com/course/웹-퍼블리싱-이론-실전,https://cdn.inflearn.com/public/courses/325450/course_cover/a15141ac-4d33-4f6d-a38b-3a0b5773031c/webdesign-cover-03.png,코딩웍스(Coding Works),"₩46,200",초급,"웹 개발, 웹 퍼블리싱, 프론트엔드",4.9,41:42,"HTML/CSS,jQuery",2022/05
udemy,[C#과 유니티로 만드는 MMORPG 게임 개발 시리즈] Part9: MMO 컨텐츠 구현 (DB연동 + 대형 구조 + 라이브 준비),"Part 8에서 배운 EF Core를 이용하여
Part 7에서 시작한 컨텐츠 구현을 이어서 만드는 강의입니다.",https://www.inflearn.com/course/유니티-mmorpg-개발-part9,https://cdn.inflearn.com/public/course-325882-cover/95490bba-d48f-41ed-bbf7-6767384750c8,Rookiss,"₩88,000",중급이상,"게임 프로그래밍, 게임 개발",4.9,15:57,MMORPG,2020/09
udemy,[파이토치] 실전 인공지능으로 이어지는 딥러닝 - 기초부터 논문 구현까지,인공지능 분야에서 활용도가 매우 높은 딥러닝 프레임워크인 Pytorch를 이용하여 다양한 인공 신경망을 구현하는 강의입니다.,https://www.inflearn.com/course/파이토치-딥러닝,https://cdn.inflearn.com/public/courses/326248/cover/945f4b20-e4e1-4d10-8e64-f2757c01736b,딥러닝호형,"₩73,700",초급,"인공지능, 데이터 사이언스",4.5,4:59,"딥러닝,Python,PyTorch,인공신경망,머신러닝",2023/06
inflearn,따라하며 배우는 리액트 테스트,이 강의를 통해 리액트 애플리케이션을 테스트하는 법을 배우게 됩니다.,https://www.inflearn.com/course/따라하는-리액트-테스트,https://cdn.inflearn.com/public/courses/327775/cover/0ef9c174-9974-4530-9470-d1ce8648aa75/327775-eng.png,John Ahn,"₩49,500₩39,600",초급,"프론트엔드, 교양 · 기타, 웹 개발",4.6,6:20,"React,React Context,웹앱,Jest,소프트웨어 테스트",2023/11
udemy,시스템엔지니어가 알려주는 리눅스 기초편 Bash Shell Script,"전 세계에서 서버로 가장 많이 사용하는 운영체제인 리눅스(Linux)
그 리눅스를 자유자재로 다루기 위한 첫걸음인 CLI(Command Line Interface)기본 명령어와 그 명령어의 조합으로 만드는 쉘 스크립트에 대한 이야기입니다.
udemy,https://www.inflearn.com/course/리눅스-bash-shellscript,https://cdn.inflearn.com/public/course-326220-cover/99e3f7d4-cb53-415b-91a9-91f323171803,그로스쿨,"₩77,000",초급,"시스템, 데브옵스 · 인프라, 교양 · 기타, 백엔드",4.7,8:29,"Linux,Shell Script",2020/11
inflearn,빠른 취업을 위한 프론트엔드 로드맵,"프론트엔드 준비하는데 구체적인 방법과 커리큘럼을 제공합니다.
udemy,https://www.inflearn.com/course/개발-초보-프론트엔드-로드맵-다잇소,https://cdn.inflearn.com/public/courses/330716/cover/f20e0c9f-12b5-4863-b594-d4627f3705d6/main-16.png,양동준,"₩29,700",입문,"취업 · 이직, 프론트엔드",5.0,3:24,"면접,포트폴리오,온라인 교육",2023/10
inflearn,부트캠프에서 알려주지 않는 것들 (리액트) 1편,"커스텀 훅, TDD, 컨텍스트 API, 리팩토링, 복잡한 상태 관리 등 React 개발의 복잡한 부분을 마스터하세요.",https://www.inflearn.com/course/부트캠프-알려주지않는것들-리액트-part1,https://cdn.inflearn.com/public/courses/331105/cover/3a832087-1e7a-4364-b68c-ee6b5bfb7a62/331105-eng.png,애프터캠프,"₩27,500₩22,000",중급이상,"프론트엔드, 웹 개발",4.9,3:59,"React,React Context,TDD,Jest,소프트웨어 테스트",2023/10
udemy,"[개념은 호옹~, 실습 빡] 스프링 부트, 입문!","스프링 부트, 자바 웹 개발의 시작점! 직접 만들어가며 핵심만 쏙쏙, 차근차근 알랴드림!",https://www.inflearn.com/course/개념실습-스프링부트-입문,https://cdn.inflearn.com/public/courses/328746/cover/769eaece-4e7c-44be-8e51-21135f6be011/‎인프런-스프링부트-수업로고.‎001.jpeg,홍팍,"₩77,000",초급,"백엔드, 웹 개발",4.9,9:53,Spring Boot,2022/05
